Customer_ID,Customer_Name,Region,Segment,City,State,Country,Market,Market2
SS-105152,"Shirley Schmidt",EMEA,"Home Office",Varamin,Tehran,Iran,EMEA,EMEA
SS-105901,"Sonia Sunley",Africa,Consumer,Kumasi,Plateaux,Togo,Africa,Africa
SS-105902,"Sonia Sunley",EMEA,Consumer,Hrodna,Hrodna,Belarus,EMEA,EMEA
SS-108751,"Sung Shariari",Africa,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
SS-108752,"Sung Shariari",EMEA,Consumer,Ordu,Ordu,Turkey,EMEA,EMEA
SS-201401,"Saphhira Shifley","Southeast Asia",Corporate,Tasikmalaya,"Xinjiang Uygur",Vietnam,APAC,APAC
SS-201402,"Saphhira Shifley",South,Corporate,Toulouse,Tuscany,Portugal,EU,EU
SS-201403,"Saphhira Shifley",South,Corporate,Yaritagua,Yaracuy,Venezuela,LATAM,LATAM
SS-201404,"Saphhira Shifley",West,Corporate,Warwick,Washington,"United States",US,"North America"
SS-204101,"Shahid Shariari","Southeast Asia",Consumer,"Shah Alam",Telangana,Malaysia,APAC,APAC
SS-204102,"Shahid Shariari",Central,Consumer,Munich,"Provence-Alpes-Côte d'Azur",Switzerland,EU,EU
SS-204103,"Shahid Shariari",South,Consumer,"Santo Domingo de los Colorados",Veracruz,Venezuela,LATAM,LATAM
SS-204104,"Shahid Shariari",West,Consumer,Philadelphia,Pennsylvania,"United States",US,"North America"
SS-205151,"Shirley Schmidt","Southeast Asia","Home Office",Yuncheng,Shanxi,Philippines,APAC,APAC
SS-205152,"Shirley Schmidt",South,"Home Office",Saint-Chamond,Sicily,"United Kingdom",EU,EU
SS-205153,"Shirley Schmidt",South,"Home Office",Tegucigalpa,"Santo Domingo",Paraguay,LATAM,LATAM
SS-205154,"Shirley Schmidt",South,"Home Office",Newark,Wisconsin,"United States",US,"North America"
SS-205901,"Sonia Sunley","Southeast Asia",Consumer,Tasikmalaya,Yogyakarta,Philippines,APAC,APAC
SS-205902,"Sonia Sunley",North,Consumer,Stoke-on-Trent,Ile-de-France,"United Kingdom",EU,EU
SS-205903,"Sonia Sunley",South,Consumer,Tianguá,Santiago,Panama,LATAM,LATAM
SS-205904,"Sonia Sunley",West,Consumer,Wichita,Wisconsin,"United States",US,"North America"
SS-208751,"Sung Shariari","Southeast Asia",Consumer,Shenzhen,"Uttar Pradesh",Japan,APAC,APAC
SS-208752,"Sung Shariari",South,Consumer,Zwolle,Vienna,Spain,EU,EU
SS-208753,"Sung Shariari",South,Consumer,Tlaquepaque,Matanzas,Nicaragua,LATAM,LATAM
SS-208754,"Sung Shariari",West,Consumer,Redmond,Washington,"United States",US,"North America"
ST-105301,"Shui Tom",Africa,Consumer,Lome,Maritime,Togo,Africa,Africa
ST-105302,"Shui Tom",EMEA,Consumer,Kremenchuk,Poltava,Ukraine,EMEA,EMEA
ST-205301,"Shui Tom","Southeast Asia",Consumer,"New Delhi","Sumatera Utara",Indonesia,APAC,APAC
ST-205302,"Shui Tom",South,Consumer,"West Bromwich","Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
ST-205303,"Shui Tom",South,Consumer,Trinidad,Sonora,Nicaragua,LATAM,LATAM
ST-205304,"Shui Tom",West,Consumer,"Port Saint Lucie",Texas,"United States",US,"North America"
SU-106651,"Stephanie Ulpright",Africa,"Home Office",Nakuru,"Rift Valley",Uganda,Africa,Africa
SU-106652,"Stephanie Ulpright",EMEA,"Home Office",Riyadh,Styria,"Saudi Arabia",EMEA,EMEA
SU-206651,"Stephanie Ulpright","North Asia","Home Office",Yiyang,Shanxi,India,APAC,APAC
SU-206652,"Stephanie Ulpright",South,"Home Office",Marseille,"Provence-Alpes-Côte d'Azur",Spain,EU,EU
SU-206653,"Stephanie Ulpright",South,"Home Office",Tegucigalpa,"Santo Domingo",Venezuela,LATAM,LATAM
SU-206654,"Stephanie Ulpright",West,"Home Office",Seattle,Washington,"United States",US,"North America"
SV-103651,"Seth Vernon",Canada,Consumer,Vancouver,"British Columbia",Canada,Canada,"North America"
SV-103652,"Seth Vernon",EMEA,Consumer,Riyadh,"Tel Aviv",Turkey,EMEA,EMEA
SV-107851,"Stewart Visinsky",Africa,Consumer,Lichinga,Niassa,Mozambique,Africa,Africa
SV-107852,"Stewart Visinsky",EMEA,Consumer,Riyadh,Istanbul,Ukraine,EMEA,EMEA
SV-108151,"Stuart Van",Africa,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
SV-108152,"Stuart Van",Canada,Corporate,Montréal,Quebec,Canada,Canada,"North America"
SV-108153,"Stuart Van",EMEA,Corporate,Vienna,Vienna,Turkey,EMEA,EMEA
SV-109351,"Susan Vittorini",Africa,Consumer,Minna,Osun,Nigeria,Africa,Africa
SV-109352,"Susan Vittorini","Southeast Asia",Consumer,Tangerang,"Jawa Barat",Indonesia,APAC,APAC
SV-203651,"Seth Vernon","Southeast Asia",Consumer,Sunbury,Victoria,Thailand,APAC,APAC
SV-203652,"Seth Vernon",South,Consumer,Reus,England,"United Kingdom",EU,EU
SV-203653,"Seth Vernon",North,Consumer,Tlalnepantla,Quezaltenango,Panama,LATAM,LATAM
SV-203654,"Seth Vernon",West,Consumer,Troy,Texas,"United States",US,"North America"
SV-207851,"Stewart Visinsky","Southeast Asia",Consumer,Surabaya,Victoria,Vietnam,APAC,APAC
SV-207852,"Stewart Visinsky",South,Consumer,Swindon,Valenciana,"United Kingdom",EU,EU
SV-207853,"Stewart Visinsky",South,Consumer,"Sancti Spíritus",Santander,Mexico,LATAM,LATAM
SV-207854,"Stewart Visinsky",West,Consumer,"Santa Ana",Vermont,"United States",US,"North America"
SV-208151,"Stuart Van","Southeast Asia",Corporate,Vadodara,"West Bengal",Japan,APAC,APAC
SV-208152,"Stuart Van",South,Corporate,Rome,Lazio,"United Kingdom",EU,EU
SV-208153,"Stuart Van",South,Corporate,"Santiago de los Caballeros",Santiago,Nicaragua,LATAM,LATAM
SV-208154,"Stuart Van",West,Corporate,Orem,Utah,"United States",US,"North America"
SV-209351,"Susan Vittorini","Southeast Asia",Consumer,Wuxi,Victoria,Philippines,APAC,APAC
SV-209352,"Susan Vittorini",South,Consumer,Worcester,Uusimaa,"United Kingdom",EU,EU
SV-209353,"Susan Vittorini",South,Consumer,Tegucigalpa,"Santo Domingo",Mexico,LATAM,LATAM
SV-209354,"Susan Vittorini",West,Consumer,Peoria,Texas,"United States",US,"North America"
SW-102451,"Scot Wooten",Africa,Consumer,Roodepoort,Gauteng,"South Africa",Africa,Africa
SW-102452,"Scot Wooten",EMEA,Consumer,"Wadi as Sir","Ar Riyad","Saudi Arabia",EMEA,EMEA
SW-102751,"Scott Williamson",Africa,Consumer,Nakuru,"Rift Valley",Kenya,Africa,Africa
SW-102752,"Scott Williamson",Canada,Consumer,Kitchener,Ontario,Canada,Canada,"North America"
SW-102753,"Scott Williamson",EMEA,Consumer,Vilnius,Vilnius,Turkey,EMEA,EMEA
SW-103501,"Sean Wendt",Africa,"Home Office",Lusaka,Southern,Zambia,Africa,Africa
SW-103502,"Sean Wendt",EMEA,"Home Office",Ternopil',Ternopil',Ukraine,EMEA,EMEA
SW-104551,"Shaun Weien",Africa,Consumer,Uvinza,Ouémé,Tanzania,Africa,Africa
SW-104552,"Shaun Weien",EMEA,Consumer,Riyadh,"Razavi Khorasan","Saudi Arabia",EMEA,EMEA
SW-107551,"Steven Ward",Africa,Corporate,Kumasi,Lagunes,Somalia,Africa,Africa
SW-107552,"Steven Ward",Canada,Corporate,Montréal,Quebec,Canada,Canada,"North America"
SW-107553,"Steven Ward",EMEA,Corporate,Rasht,Istanbul,Turkey,EMEA,EMEA
SW-202451,"Scot Wooten","Southeast Asia",Consumer,"Ulan Bator",Victoria,Philippines,APAC,APAC
SW-202452,"Scot Wooten",North,Consumer,Vienna,Vienna,"United Kingdom",EU,EU
SW-202453,"Scot Wooten",North,Consumer,"Santo Domingo","Santo Domingo",Mexico,LATAM,LATAM
SW-202454,"Scot Wooten",West,Consumer,Troy,Pennsylvania,"United States",US,"North America"
SW-202751,"Scott Williamson","Southeast Asia",Consumer,Toowoomba,"West Bengal",Philippines,APAC,APAC
SW-202752,"Scott Williamson",South,Consumer,Ravenna,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
SW-202753,"Scott Williamson",South,Consumer,Vassouras,Tamaulipas,Uruguay,LATAM,LATAM
SW-202754,"Scott Williamson",West,Consumer,Seattle,Washington,"United States",US,"North America"
SW-203501,"Sean Wendt","Southeast Asia","Home Office","Mount Gambier","South Australia",Philippines,APAC,APAC
SW-203502,"Sean Wendt",South,"Home Office",Pessac,"North Rhine-Westphalia","United Kingdom",EU,EU
SW-203503,"Sean Wendt",South,"Home Office","Panama City","Pinar del Río",Venezuela,LATAM,LATAM
SW-203504,"Sean Wendt",East,"Home Office",Omaha,Ohio,"United States",US,"North America"
SW-204551,"Shaun Weien","Southeast Asia",Consumer,Taipei,"Taipei City",Taiwan,APAC,APAC
SW-204552,"Shaun Weien",South,Consumer,Wattrelos,Tuscany,"United Kingdom",EU,EU
SW-204553,"Shaun Weien",South,Consumer,Guadalajara,Parana,Mexico,LATAM,LATAM
SW-204554,"Shaun Weien",West,Consumer,Tampa,Washington,"United States",US,"North America"
SW-207551,"Steven Ward","Southeast Asia",Corporate,Singapore,"Western Australia",Singapore,APAC,APAC
SW-207552,"Steven Ward",North,Corporate,Wolverhampton,Thuringia,"United Kingdom",EU,EU
SW-207553,"Steven Ward",South,Corporate,"Tuxtla Gutiérrez",Tolima,Nicaragua,LATAM,LATAM
SW-207554,"Steven Ward",West,Corporate,Seattle,Washington,"United States",US,"North America"
SZ-100351,"Sam Zeldin",Africa,"Home Office",Baraki,Tipaza,Algeria,Africa,Africa
SZ-100352,"Sam Zeldin",EMEA,"Home Office",Tehran,Tehran,Iraq,EMEA,EMEA
SZ-200351,"Sam Zeldin","Southeast Asia","Home Office",Valenzuela,"Western Australia",Thailand,APAC,APAC
SZ-200352,"Sam Zeldin",Central,"Home Office",Toulouse,Midi-Pyrénées,France,EU,EU
SZ-200353,"Sam Zeldin",South,"Home Office","Villa Canales","São Paulo",Panama,LATAM,LATAM
SZ-200354,"Sam Zeldin",West,"Home Office",Seattle,Washington,"United States",US,"North America"
TA-113851,"Tom Ashbrook",Africa,"Home Office",Mbuji-mayi,Oyo,Zambia,Africa,Africa
TA-113852,"Tom Ashbrook",EMEA,"Home Office",Silivri,Istanbul,Turkey,EMEA,EMEA
TA-213851,"Tom Ashbrook","Southeast Asia","Home Office",Manila,Victoria,Philippines,APAC,APAC
TA-213852,"Tom Ashbrook",South,"Home Office","Sant Boi de Llobregat",Uusimaa,Spain,EU,EU
TA-213853,"Tom Ashbrook",South,"Home Office","San Bernardo","São Paulo",Venezuela,LATAM,LATAM
TA-213854,"Tom Ashbrook",East,"Home Office",Olathe,"New York","United States",US,"North America"
TB-110551,"Ted Butterfield",Africa,Consumer,Kano,Kano,Nigeria,Africa,Africa
TB-110552,"Ted Butterfield",EMEA,Consumer,Qostanay,Qostanay,Kazakhstan,EMEA,EMEA
TB-111751,"Thomas Boland",Africa,Corporate,Shinyanga,Shinyanga,Tanzania,Africa,Africa
TB-111752,"Thomas Boland",EMEA,Corporate,"Wadi as Sir",Kaunas,Turkey,EMEA,EMEA
TB-111901,"Thomas Brumley",Africa,"Home Office",Meknes,Meknès-Tafilalet,Morocco,Africa,Africa
TB-111902,"Thomas Brumley",EMEA,"Home Office",Luts'k,Volyn,Ukraine,EMEA,EMEA
TB-112501,"Tim Brockman",Africa,Consumer,Settat,Kinshasa,Rwanda,Africa,Africa
TB-112502,"Tim Brockman",EMEA,Consumer,Sivas,Sivas,Turkey,EMEA,EMEA
TB-112801,"Toby Braunhardt",Africa,Consumer,Constantine,Constantine,Mali,Africa,Africa
TB-112802,"Toby Braunhardt",Canada,Consumer,Mississauga,Ontario,Canada,Canada,"North America"
TB-112803,"Toby Braunhardt",EMEA,Consumer,Kumanovo,Kumanovo,Turkey,EMEA,EMEA
TB-113551,"Todd Boyes",Africa,Corporate,Luanda,Luanda,Nigeria,Africa,Africa
TB-113552,"Todd Boyes",EMEA,Corporate,Nysa,Poltava,Ukraine,EMEA,EMEA
TB-114001,"Tom Boeckenhauer",Africa,Consumer,Maputo,Kankan,Mozambique,Africa,Africa
TB-114002,"Tom Boeckenhauer",EMEA,Consumer,Taizz,Ta'izz,Yemen,EMEA,EMEA
TB-115201,"Tracy Blumstein",Africa,Consumer,Windhoek,Lagos,Nigeria,Africa,Africa
TB-115202,"Tracy Blumstein",EMEA,Consumer,Sterlitamak,Nevsehir,Turkey,EMEA,EMEA
TB-115951,"Troy Blackwell",Africa,Consumer,Accra,"Greater Accra",Ghana,Africa,Africa
TB-115952,"Troy Blackwell",EMEA,Consumer,L'viv,L'viv,Ukraine,EMEA,EMEA
TB-116251,"Trudy Brown",Africa,Consumer,Kinshasa,Osun,Nigeria,Africa,Africa
TB-116252,"Trudy Brown",EMEA,Consumer,Konya,Konya,Turkey,EMEA,EMEA
TB-210551,"Ted Butterfield","Southeast Asia",Consumer,Ueda,"Western Australia",Singapore,APAC,APAC
TB-210552,"Ted Butterfield",North,Consumer,Vincennes,Limousin,"United Kingdom",EU,EU
TB-210553,"Ted Butterfield",South,Consumer,Tijuana,"São Paulo",Nicaragua,LATAM,LATAM
TB-210554,"Ted Butterfield",East,Consumer,Troy,Pennsylvania,"United States",US,"North America"
TB-211751,"Thomas Boland","Southeast Asia",Corporate,Pune,Wellington,"New Zealand",APAC,APAC
TB-211752,"Thomas Boland",South,Corporate,Villeneuve-le-Roi,Vienna,"United Kingdom",EU,EU
TB-211753,"Thomas Boland",South,Corporate,"São Miguel dos Campos",Yucatán,Panama,LATAM,LATAM
TB-211754,"Thomas Boland",South,Corporate,Wilson,Texas,"United States",US,"North America"
TB-211901,"Thomas Brumley","Southeast Asia","Home Office",Tokyo,"Uttar Pradesh",Japan,APAC,APAC
TB-211902,"Thomas Brumley",North,"Home Office",Sheffield,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
TB-211903,"Thomas Brumley",South,"Home Office",Tapachula,"San Salvador",Mexico,LATAM,LATAM
TB-211904,"Thomas Brumley",West,"Home Office",Riverside,"New York","United States",US,"North America"
TB-212501,"Tim Brockman","Southeast Asia",Consumer,Kanpur,"Uttar Pradesh",Vietnam,APAC,APAC
TB-212502,"Tim Brockman",South,Consumer,Ulm,Rhône-Alpes,Spain,EU,EU
TB-212503,"Tim Brockman",South,Consumer,Tegucigalpa,"São Paulo",Nicaragua,LATAM,LATAM
TB-212504,"Tim Brockman",West,Consumer,Seattle,Washington,"United States",US,"North America"
TB-212801,"Toby Braunhardt","Southeast Asia",Consumer,Surabaya,"Jawa Timur",Thailand,APAC,APAC
TB-212802,"Toby Braunhardt",North,Consumer,Turku,Thuringia,"United Kingdom",EU,EU
TB-212803,"Toby Braunhardt",South,Consumer,"São Paulo","São Paulo",Venezuela,LATAM,LATAM
TB-212804,"Toby Braunhardt",West,Consumer,Washington,Oklahoma,"United States",US,"North America"
TB-213551,"Todd Boyes",Oceania,Corporate,Wodonga,Waikato,"New Zealand",APAC,APAC
TB-213552,"Todd Boyes",South,Corporate,Milan,Lombardy,"United Kingdom",EU,EU
TB-213553,"Todd Boyes",South,Corporate,Tegucigalpa,Panama,Panama,LATAM,LATAM
TB-213554,"Todd Boyes",South,Corporate,"Sandy Springs",Texas,"United States",US,"North America"
TB-214001,"Tom Boeckenhauer","Southeast Asia",Consumer,Toowoomba,Yogyakarta,Thailand,APAC,APAC
TB-214002,"Tom Boeckenhauer",North,Consumer,Berlin,Utrecht,"United Kingdom",EU,EU
TB-214003,"Tom Boeckenhauer",South,Consumer,Zapopan,Panama,Peru,LATAM,LATAM
TB-214004,"Tom Boeckenhauer",West,Consumer,Tulsa,Washington,"United States",US,"North America"
TB-215201,"Tracy Blumstein","Southeast Asia",Consumer,Yangon,Yangon,Pakistan,APAC,APAC
TB-215202,"Tracy Blumstein",South,Consumer,Tarbes,"North Rhine-Westphalia","United Kingdom",EU,EU
TB-215203,"Tracy Blumstein",South,Consumer,"San Salvador",Sinaloa,Mexico,LATAM,LATAM
TB-215204,"Tracy Blumstein",West,Consumer,"Sierra Vista",Texas,"United States",US,"North America"
TB-215951,"Troy Blackwell","Southeast Asia",Consumer,Wuhan,Singapore,Singapore,APAC,APAC
TB-215952,"Troy Blackwell",South,Consumer,Vienna,Vienna,Spain,EU,EU
TB-215953,"Troy Blackwell",South,Consumer,Soyapango,Sonora,Peru,LATAM,LATAM
TB-215954,"Troy Blackwell",West,Consumer,Springfield,Wisconsin,"United States",US,"North America"
TB-216251,"Trudy Brown","Southeast Asia",Consumer,Yangon,Yangon,"New Zealand",APAC,APAC
TB-216252,"Trudy Brown",North,Consumer,Vienna,Vienna,"United Kingdom",EU,EU
TB-216253,"Trudy Brown",North,Consumer,Querétaro,Tamaulipas,Panama,LATAM,LATAM
TB-216254,"Trudy Brown",West,Consumer,Wichita,Texas,"United States",US,"North America"
TC-109801,"Tamara Chand",Africa,Corporate,Johannesburg,Gauteng,"South Africa",Africa,Africa
TC-109802,"Tamara Chand",EMEA,Corporate,Ljubljana,Makkah,Ukraine,EMEA,EMEA
TC-111451,"Theresa Coyne",Africa,Corporate,Sale,"Vallee Du Bandama",Morocco,Africa,Africa
TC-111452,"Theresa Coyne",EMEA,Corporate,Sanliurfa,Sanliurfa,Turkey,EMEA,EMEA
TC-112951,"Toby Carlisle",Africa,Consumer,Zaria,Kwazulu-natal,"South Africa",Africa,Africa
TC-112952,"Toby Carlisle",Canada,Consumer,Montréal,Quebec,Canada,Canada,"North America"
TC-112953,"Toby Carlisle",EMEA,Consumer,Konya,Konya,Turkey,EMEA,EMEA
TC-114751,"Tony Chapman",Africa,"Home Office",Kinshasa,Kinshasa,Sudan,Africa,Africa
TC-114752,"Tony Chapman",Canada,"Home Office",Ottawa,Ontario,Canada,Canada,"North America"
TC-114753,"Tony Chapman",EMEA,"Home Office",Prague,Prague,Turkey,EMEA,EMEA
TC-115351,"Tracy Collins",Africa,"Home Office",Likasi,Lagos,Nigeria,Africa,Africa
TC-115352,"Tracy Collins",EMEA,"Home Office","Ulan Bator",Ulaanbaatar,Mongolia,EMEA,EMEA
TC-209801,"Tamara Chand","Southeast Asia",Corporate,Sydney,"Western Australia",Malaysia,APAC,APAC
TC-209802,"Tamara Chand",South,Corporate,Wolverhampton,"Upper Normandy","United Kingdom",EU,EU
TC-209803,"Tamara Chand",South,Corporate,Tegucigalpa,Veracruz,Panama,LATAM,LATAM
TC-209804,"Tamara Chand",West,Corporate,Seattle,Washington,"United States",US,"North America"
TC-211451,"Theresa Coyne","Southeast Asia",Corporate,Yokkaichi,Victoria,Philippines,APAC,APAC
TC-211452,"Theresa Coyne",South,Corporate,Zurich,Zürich,Switzerland,EU,EU
TC-211453,"Theresa Coyne",South,Corporate,Tipitapa,Santander,Peru,LATAM,LATAM
TC-211454,"Theresa Coyne",East,Corporate,Lakewood,"New Jersey","United States",US,"North America"
TC-212951,"Toby Carlisle","Southeast Asia",Consumer,Wuhan,"National Capital",Thailand,APAC,APAC
TC-212952,"Toby Carlisle",North,Consumer,Villeneuve-sur-Lot,Rhineland-Palatinate,"United Kingdom",EU,EU
TC-212953,"Toby Carlisle",South,Consumer,Torreón,"San Salvador",Nicaragua,LATAM,LATAM
TC-212954,"Toby Carlisle",West,Consumer,Westminster,Texas,"United States",US,"North America"
TC-214751,"Tony Chapman","Southeast Asia","Home Office",Samarinda,Victoria,Thailand,APAC,APAC
TC-214752,"Tony Chapman",South,"Home Office",Sagunto,Valenciana,Spain,EU,EU
TC-214753,"Tony Chapman",South,"Home Office","Santiago de los Caballeros",Santiago,Mexico,LATAM,LATAM
TC-214754,"Tony Chapman",West,"Home Office",Washington,Washington,"United States",US,"North America"
TC-215351,"Tracy Collins","Southeast Asia","Home Office",Tokyo,Tokyo,Thailand,APAC,APAC
TC-215352,"Tracy Collins",South,"Home Office",Rome,Sicily,Spain,EU,EU
TC-215353,"Tracy Collins",South,"Home Office",Tlaquepaque,Tarapacá,"Trinidad and Tobago",LATAM,LATAM
TC-215354,"Tracy Collins",West,"Home Office","San Francisco",Virginia,"United States",US,"North America"
TD-109951,"Tamara Dahlen",Africa,Consumer,Warri,Delta,Nigeria,Africa,Africa
TD-109952,"Tamara Dahlen",Canada,Consumer,Mississauga,Ontario,Canada,Canada,"North America"
TD-109953,"Tamara Dahlen",EMEA,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA
TD-209951,"Tamara Dahlen","Southeast Asia",Consumer,Xintai,Victoria,Thailand,APAC,APAC
TD-209952,"Tamara Dahlen",South,Consumer,Sindelfingen,"North Rhine-Westphalia",Spain,EU,EU
TD-209953,"Tamara Dahlen",North,Consumer,Tijuana,Sonora,Panama,LATAM,LATAM
TD-209954,"Tamara Dahlen",West,Consumer,"Virginia Beach",Virginia,"United States",US,"North America"
TG-113101,"Toby Gnade",Africa,Consumer,Lagos,Lagos,Nigeria,Africa,Africa
TG-113102,"Toby Gnade",Canada,Consumer,"Red Deer",Alberta,Canada,Canada,"North America"
TG-113103,"Toby Gnade",EMEA,Consumer,Bishkek,Bishkek,Kyrgyzstan,EMEA,EMEA
TG-116401,"Trudy Glocke",Africa,Consumer,Khartoum,Khartoum,Tanzania,Africa,Africa
TG-116402,"Trudy Glocke",Canada,Consumer,London,Ontario,Canada,Canada,"North America"
TG-116403,"Trudy Glocke",EMEA,Consumer,Kokshetau,Mazandaran,Turkey,EMEA,EMEA
TG-213101,"Toby Gnade","Southeast Asia",Consumer,Tsukuba,"West Bengal",Japan,APAC,APAC
TG-213102,"Toby Gnade",North,Consumer,Weston-super-Mare,Tyrol,"United Kingdom",EU,EU
TG-213103,"Toby Gnade",South,Consumer,Toluca,"Santo Domingo",Mexico,LATAM,LATAM
TG-213104,"Toby Gnade",West,Consumer,Raleigh,Washington,"United States",US,"North America"
TG-216401,"Trudy Glocke","Southeast Asia",Consumer,Surabaya,Zhejiang,Philippines,APAC,APAC
TG-216402,"Trudy Glocke",South,Consumer,Vienna,Vienna,"United Kingdom",EU,EU
TG-216403,"Trudy Glocke",South,Consumer,Teziutlán,"São Paulo",Nicaragua,LATAM,LATAM
TG-216404,"Trudy Glocke",West,Consumer,Tampa,Missouri,"United States",US,"North America"
TH-111001,"Thea Hendricks",Africa,Consumer,Kolwezi,Katanga,"Democratic Republic of the Congo",Africa,Africa
TH-111002,"Thea Hendricks",EMEA,Consumer,Sofia,Southern,Russia,EMEA,EMEA
TH-111151,"Thea Hudgings",Africa,Corporate,Uvira,"Western Cape",Tanzania,Africa,Africa
TH-111152,"Thea Hudgings",Canada,Corporate,Saint-Laurent,Quebec,Canada,Canada,"North America"
TH-111153,"Thea Hudgings",EMEA,Corporate,Tbilisi,Tbilisi,Georgia,EMEA,EMEA
TH-112351,"Tiffany House",Africa,Corporate,Monrovia,Montserrado,Zimbabwe,Africa,Africa
TH-112352,"Tiffany House",EMEA,Corporate,Severodvinsk,Istanbul,Turkey,EMEA,EMEA
TH-115501,"Tracy Hopkins",Africa,"Home Office",Lagos,Orientale,Nigeria,Africa,Africa
TH-115502,"Tracy Hopkins",Canada,"Home Office",Mississauga,Ontario,Canada,Canada,"North America"
TH-115503,"Tracy Hopkins",EMEA,"Home Office",Zaporizhzhya,Zaporizhzhya,Ukraine,EMEA,EMEA
TH-211001,"Thea Hendricks","Southeast Asia",Consumer,Surabaya,"Tamil Nadu","South Korea",APAC,APAC
TH-211002,"Thea Hendricks",South,Consumer,Zurich,Zürich,Switzerland,EU,EU
TH-211003,"Thea Hendricks",South,Consumer,Soyapango,"São Paulo",Mexico,LATAM,LATAM
TH-211004,"Thea Hendricks",West,Consumer,Toledo,Virginia,"United States",US,"North America"
TH-211151,"Thea Hudgings","Southeast Asia",Corporate,Ulhasnagar,"Western Australia",Philippines,APAC,APAC
TH-211152,"Thea Hudgings",Central,Corporate,Vienna,Vienna,France,EU,EU
TH-211153,"Thea Hudgings",South,Corporate,Zihuatanejo,Yucatán,Mexico,LATAM,LATAM
TH-211154,"Thea Hudgings",East,Corporate,Providence,Texas,"United States",US,"North America"
TH-212351,"Tiffany House",Oceania,Corporate,Sydney,Victoria,Pakistan,APAC,APAC
TH-212352,"Tiffany House",South,Corporate,Vantaa,Uusimaa,Switzerland,EU,EU
TH-212353,"Tiffany House",North,Corporate,Tegucigalpa,"Santo Domingo",Panama,LATAM,LATAM
TH-212354,"Tiffany House",West,Corporate,Yuma,Texas,"United States",US,"North America"
